Crop_Type,Soil_Moisture,Soil_Temp,pH,MQ135_Gas,Ambient_Temp,Ambient_Humidity,SW420_Vibration,ESP32_Voltage,ESP32_RSSI,ESP32_Battery,Soil_Health,Crop_Risk,Irrigation_Req
Rice,46.42344909810949,19.56805860852873,7.669490578043838,239.66964852141183,19.572718112743505,98.0,89.00876784359342,3.2375280914856632,-59.6808626448115,39.58801524761054,Good,High,Heavy Irrigation
Wheat,56.73049122945344,22.40832088503447,6.600007625670202,150.21086493525513,20.328253549511697,98.0,1.2887383973511386,3.4487890607483305,-84.66164545907314,74.79817679138841,Excellent,Medium,No Irrigation
Rice,49.558956348267536,29.055930057771835,5.549456536163564,393.37138017011745,31.03857748435921,92.26943224868558,11.329249904421733,3.4583178213864985,-83.6509462805262,76.38630356441641,Good,High,Heavy Irrigation
Rice,45.21125621195454,23.987060237812063,6.24770252446704,373.24113639842255,30.672032902803167,86.88157604604956,7.865669113014846,3.2028694681746557,-77.87365999580221,33.81157802910928,Good,High,Heavy Irrigation
Wheat,82.31364294617798,10.829804470749266,5.590121986162012,323.4656651687145,12.0,98.0,1.0329673392894865,3.5433255036676696,-60.69494373891715,90.55425061127828,Degraded,High,No Irrigation
Wheat,42.34718979849651,13.127091881123977,6.426266922619962,374.59262876091054,17.093849711285692,98.0,7.264025569958895,3.2071199867023434,-84.8701025367155,34.51999778372391,Good,Low,No Irrigation
Coconut,12.695947565817718,30.369104201132288,5.009523375630259,200.42813415960018,31.812469814952486,76.29149492624968,7.071968619868299,3.4110257634901053,-68.15098047380107,68.50429391501756,Degraded,High,Heavy Irrigation
Coconut,42.23152080625194,20.344534906839403,7.715373582297789,515.7390408709798,20.997597544096134,93.48496660617454,81.65422695966846,3.23417347573558,-67.72991540548752,39.028912622596664,Good,High,No Irrigation
Wheat,57.68129295722376,22.809896113701665,5.834964914394574,345.33440429515485,25.952316955857967,98.0,9.08313681804069,3.338956580997818,-82.19371161211076,56.492763499636325,Good,Medium,No Irrigation
Wheat,34.58019896115525,11.152418389505318,6.351508320799843,199.33754977461342,12.926510852506688,98.0,3.433860311964576,3.309754693545918,-63.858363480372645,51.625782257652986,Excellent,Low,No Irrigation
Ragi,12.950854256748585,24.414444612991197,6.535314181193113,654.6278203262814,24.26706729515569,94.49318669619883,10.787088682613623,3.405700671490842,-49.34871849261918,67.616778581807,Degraded,Medium,Light Irrigation
Coconut,94.9263896975826,26.067140387328624,6.768694447849855,359.2584190284681,28.133221532912398,98.0,72.53728051567873,3.1475042895761147,-56.59936244156188,24.584048262685787,Degraded,High,No Irrigation
Sugarcane,91.78930198566127,39.427835997037995,7.145078193252452,176.70776436594977,39.04859092995226,85.76232789540082,2.350728334514966,3.297044269333689,-50.61143606588065,49.50737822228154,Good,High,No Irrigation
Rice,47.21757324255752,21.927442581101765,4.5840789042141425,171.5346332225175,23.055534639026295,98.0,5.702783074906551,3.2015467579063395,-71.05454327700785,33.591126317723244,Good,High,Heavy Irrigation
Coconut,27.43011195441528,33.843646942567325,6.946260095116756,239.7990475113696,33.638367399550916,82.6259715723694,6.315541935095377,3.4562579751117584,-46.36219808013989,76.04299585195973,Good,Medium,Heavy Irrigation
Coconut,84.3270910780116,35.98266815423109,5.982539012046183,450.83774322690965,39.1478106438736,81.68554464204728,5.4196582900807,3.313737104597488,-42.41272832590108,52.2895174329147,Good,High,No Irrigation
Sugarcane,54.85156153641002,31.513251237628882,7.822072108702102,534.6844910831934,34.410722040520625,89.04367082200687,10.960271215121713,3.5205902832146214,-66.40722299602207,86.7650472024369,Good,Medium,No Irrigation
Rice,48.65110246326765,25.186541530613464,8.14056324154868,600.8655608186009,27.408350579809394,98.0,6.2076352194437545,3.2579542896765106,-49.96476400245416,42.992381612751764,Degraded,High,Heavy Irrigation
Wheat,76.10707606282817,12.692132016542402,7.480431569654931,422.847497936222,14.540688686671642,98.0,9.574933179693248,3.275987568402175,-65.01904297667103,45.99792806702915,Good,High,No Irrigation
Wheat,25.103235480778586,14.28284869238992,8.66853063938315,295.2089479369009,14.882134739890315,98.0,1.4663856384249732,3.44522926329935,-50.38120308481635,74.20487721655837,Good,Medium,Light Irrigation
Coconut,65.94542296093996,22.497112596888716,7.016958825446507,118.06732007138643,24.665748470320455,90.06689908342685,3.343713208258568,3.4967322253110824,-78.07618099953999,82.78870421851374,Excellent,Medium,No Irrigation
Rice,50.352835933859645,25.88413628970684,4.758603877612771,142.8102559389101,31.21985547620884,93.66608416353209,10.813278841467678,3.448195247957229,-55.73956720739583,74.69920799287152,Good,Medium,Heavy Irrigation
Coconut,84.56509295605687,15.37682625357314,7.927454947342497,129.1495172202448,19.28090218077792,98.0,2.515586599656459,3.352538735589867,-46.97440873294831,58.75645593164447,Good,High,No Irrigation
Wheat,95.3396786767723,8.0,5.408513509210427,970.3382642576123,12.0,98.0,50.75835747971871,3.416354217045882,-52.47093519830575,69.39236950764698,Degraded,High,No Irrigation
Rice,34.2029608970373,35.31899897151901,7.1448992898966575,271.560669340758,39.06744116479973,83.08279561225048,10.840396713883845,3.214964581452272,-59.8277752137294,35.8274302420453,Degraded,High,Heavy Irrigation
Ragi,19.38064627577192,28.974183546986712,9.115012202170991,214.63825481091976,29.938668652542272,83.39646014244592,9.786490120260913,3.5234156640583016,-83.0937130621248,87.23594400971695,Good,Medium,Light Irrigation
Wheat,28.907284364562322,17.889632417934084,8.529593438545229,820.9710100614843,21.610636303346134,98.0,8.479896869717852,3.1967489622806298,-65.92239879023415,32.7914937134383,Degraded,Medium,Light Irrigation
Wheat,29.82926383144151,14.08673455633713,5.9313245553180325,330.6608100143838,16.5343919519768,97.68325592391142,8.304051064208213,3.523609607265281,-50.417959372869085,87.26826787754686,Good,Medium,Light Irrigation
Ragi,44.15895350617393,38.525538250727635,5.722852469141432,287.58617567392673,41.68026530094096,73.89149503058175,3.610494746242802,3.224039208224816,-75.3717221121642,37.33986803746932,Excellent,High,No Irrigation
Ragi,22.583268020649555,28.260614040628855,7.478990523335762,207.57821114528232,25.619982844168007,93.18356030118252,75.5281185593119,3.3363759909110886,-75.11123649249042,56.0626651518481,Excellent,High,No Irrigation
Coconut,16.65503399153304,41.79238668460777,7.50557354322057,155.91564304571037,42.989406257403616,64.15313676990348,3.205616768543683,3.5558417169899665,-68.02347628357374,92.64028616499442,Good,High,Heavy Irrigation
Coconut,69.02440267180724,25.311803908909475,8.996672475054202,193.47614920322863,24.65324414073661,98.0,83.59880960933127,3.4625192416461448,-55.51391930726942,77.08654027435746,Good,High,No Irrigation
Rice,66.66244158835782,13.173209003986567,6.887870766833402,113.94184948009229,15.11465767824764,98.0,8.072131184230475,3.2851672038479167,-58.97875443804412,47.52786730798612,Excellent,Low,No Irrigation
Rice,30.85875134249069,23.42953980888741,3.5,352.5173110454216,26.004933875446365,95.02561038646695,3.5525835414628943,3.438946179830107,-84.05200428428103,73.15769663835114,Degraded,High,Heavy Irrigation
Wheat,47.37937409386927,23.921344567792065,4.418179511885453,194.03418530468798,23.13772253629448,91.36092821382479,1.7583473996830299,3.2986685407052114,-64.52157121179538,49.77809011753524,Degraded,High,No Irrigation
Sugarcane,13.76388468205836,30.134236593550153,7.7329333928334405,320.11069456613427,33.6644195555066,79.3437479611214,5.80468800813393,3.394712557636615,-42.50230248573942,65.78542627276914,Degraded,High,Heavy Irrigation
Ragi,37.43057469586816,22.646201011259873,8.040094747712233,118.56316840152546,25.675968203412616,90.30635165966864,3.6532745209082527,3.474257861649495,-51.57711113065063,79.04297694158251,Excellent,Low,No Irrigation
Sugarcane,46.67046816602244,39.69390310317168,4.329545720512028,316.21999295775885,38.997848611895826,79.14416219612797,1.3884808884623645,3.341569899243268,-41.14046635681447,56.928316540544685,Degraded,High,Light Irrigation
Coconut,44.839260901252516,22.4741275071024,6.277864862806175,390.8722483617728,25.199373007816277,98.0,11.930092226793592,3.3762523286105557,-55.865165833928366,62.70872143509262,Good,Low,No Irrigation
Rice,43.21255570304517,14.71306740522449,5.776223666734428,321.3637993073401,17.049226472619324,96.66648991437503,6.977845968674248,3.2662394210288594,-47.34373590717881,44.37323683814324,Good,High,Heavy Irrigation
Wheat,66.6638299909252,14.309439700403855,4.65856675962173,123.78420728843966,13.759177378852048,98.0,10.094708118772244,3.5695105678821415,-62.57384439694619,94.91842798035692,Degraded,Medium,No Irrigation
Sugarcane,37.563107743765755,24.148381384772787,6.368618304435586,151.3848341176641,27.682870394164787,90.56213148364499,10.527277055915082,3.284359874444045,-58.51045254068424,47.39331240734083,Good,High,Heavy Irrigation
Coconut,94.7774244930194,33.3589526613928,6.41258228454062,206.5622075981162,35.62158120167653,84.22761071243963,3.1908187399280195,3.5003670199323618,-49.61078817705162,83.3945033220603,Degraded,High,No Irrigation
Rice,19.392638990977435,19.918831786460213,6.169280797428548,359.9587487095417,22.547857276171673,98.0,5.5705664577263665,3.519864708174169,-54.00851286563504,86.6441180290282,Degraded,High,Heavy Irrigation
Ragi,59.24834915512317,37.14597443852217,6.849363008823976,833.3342249423338,39.27063713776041,77.46374460168616,6.446887514713329,3.5727111798569116,-57.411746055277824,95.45186330948526,Degraded,Medium,No Irrigation
Coconut,76.08458998010461,32.084249860112564,6.751974939302853,369.3907184690595,34.15164796833762,94.42961442034462,2.188246334900014,3.39468732985098,-65.84588099961967,65.78122164183003,Good,Medium,No Irrigation
Sugarcane,70.97417698977836,23.589782899621433,5.449843828747563,147.70175505496516,28.88833644826651,85.60661402764492,1.4504509506803183,3.5412492518086025,-73.6353893725771,90.20820863476709,Good,Low,No Irrigation
Wheat,13.873166421201622,19.040938636178364,7.151428551827458,425.03035081809867,20.618068510574776,96.83322977454489,10.63876800953088,3.250299117023679,-80.14173735526278,41.71651950394647,Good,High,Heavy Irrigation
Sugarcane,59.063112896384254,30.153301509270253,6.392552856511393,343.60089105291576,34.03841822166756,79.57135544156306,8.899903055393066,3.3180351510817925,-56.88723575180225,53.005858513632084,Good,Low,No Irrigation
Wheat,40.82692643605102,13.505670130284834,7.663036288740687,127.731791832534,13.11136864524835,98.0,84.56954302278876,3.284759293794156,-47.28197497107601,47.45988229902598,Excellent,High,No Irrigation
Sugarcane,70.62233714082637,36.47061439453568,6.221248470589335,209.89161717971493,37.094290573948406,76.34370826320902,41.160634368089006,3.3284195012181406,-43.27775834185793,54.73658353635676,Excellent,Medium,No Irrigation
Coconut,85.16277285806657,25.729516092932585,7.594010929957167,344.81147384431966,24.789409988159615,98.0,4.376025069172137,3.536360599575757,-42.95925678448117,89.3934332626262,Good,High,No Irrigation
Sugarcane,37.19485947460042,38.461004975657275,7.3161555574418555,178.39035770103993,45.6335521992712,69.58560283441938,76.5006336367985,3.1538906502163875,-82.7925175761835,25.64844170273125,Good,High,Heavy Irrigation
Ragi,67.13050658621358,27.855453161669658,4.92345817786441,158.51872772402317,26.66366522452143,97.75691095550248,5.8674044503484115,3.3391308629233483,-61.764708152275304,56.52181048722471,Good,High,No Irrigation
Ragi,93.5578148818725,15.517135830779775,8.181962789823203,252.3662545636421,20.10262640981619,98.0,92.19256387745588,3.2923225929902475,-43.84007016593128,48.72043216504126,Degraded,High,No Irrigation
Sugarcane,80.8461734249592,17.818050838960687,6.0832513411151075,130.95911409906938,18.734351692765976,98.0,7.398093641261314,3.481937237339314,-82.2156366876598,80.32287288988564,Excellent,Medium,No Irrigation
Wheat,44.47153974625147,21.869122746496185,4.863701696531697,441.60750808034084,23.05158847401379,95.74792667184855,10.386417140631549,3.251946587874868,-55.12618476697325,41.99109797914468,Good,Low,No Irrigation
Coconut,80.91940161898741,28.17112603399842,7.2022560098545085,166.71953868930504,32.692615164592766,92.24359998918062,8.211868799348633,3.3047507905033195,-54.48459921079155,50.79179841721992,Good,Medium,No Irrigation
Coconut,34.311499819422366,31.384331740030184,5.663148781030485,212.42682980209526,31.55507886487144,88.13266606973902,3.7647109710687836,3.3835190647117526,-60.80550179581418,63.919844118625434,Excellent,Medium,Light Irrigation
Ragi,90.46825124139646,27.635310708393288,4.953041342539079,234.3255953665153,31.152959540720506,89.51658530767007,11.435217734772213,3.541193025744305,-53.98792457239713,90.19883762405087,Degraded,High,No Irrigation
Ragi,46.24200044495963,28.73997097091536,8.929460923756498,337.31623779161185,30.778887481953124,94.12979565776311,7.938577064154251,3.433000616092399,-60.44336427851732,72.1667693487332,Good,Medium,No Irrigation
Ragi,71.13328943518955,17.078834730192447,5.30714870761829,317.14520319246026,18.082911036556762,98.0,8.836334313202137,3.363417566372484,-47.216897686229764,60.56959439541403,Degraded,High,No Irrigation
Coconut,30.840654113838767,36.81952950137072,5.4405013124568224,210.6511296137741,41.403232228074096,81.68262357416057,2.264549142356074,3.3073244942903757,-50.91423914064638,51.22074904839595,Excellent,Medium,Heavy Irrigation
Coconut,67.7331146027314,25.994659074303673,5.625730490758507,122.06974533223271,31.988518373516627,90.80229113496797,10.322379249960168,3.2056258057458535,-78.49667687627827,34.27096762430892,Excellent,Medium,No Irrigation
Coconut,28.44949752714579,24.972488780497304,7.38802836260174,310.4495204899341,27.30113447696347,84.25925887697834,3.457923516751788,3.3492300299480697,-58.3392910531814,58.20500499134496,Good,Medium,Light Irrigation
Coconut,47.80490239702211,38.31302750257819,6.106422101878878,404.70457093039386,40.82418994948711,73.438234349175,6.350088203151582,3.3074731526576975,-54.382760605534,51.24552544294958,Good,High,No Irrigation
Rice,84.47033811003051,13.297097893651962,7.498197952731629,178.51650127608832,14.549658636467395,98.0,8.152298668625253,3.2537426186218656,-60.108711069292994,42.29043643697761,Good,Low,No Irrigation
Rice,34.76949167726532,30.00074299161948,5.223056056683671,412.2147993382301,32.74846263789495,77.5032117404321,8.262211017990092,3.536840947037115,-67.69692271811832,89.47349117285253,Degraded,High,Heavy Irrigation
Sugarcane,45.866806835595995,32.64007085364348,6.060264590717926,365.39107512500374,39.407396385418295,86.26544466081982,9.02642227365139,3.4382991623057135,-79.26452934134925,73.0498603842856,Good,Medium,Light Irrigation
Wheat,48.14470742179293,28.463337612913993,6.904582019348361,356.645490609481,30.34005298988567,84.6579173642074,3.6277577739959765,3.4394429282992185,-61.93495862135589,73.24048804986975,Good,Medium,No Irrigation
Sugarcane,51.47211518566147,21.58068921238705,7.566915160343369,314.0788928824315,23.112662879410507,98.0,8.690535437452091,3.5333636197560643,-82.7074602838787,88.89393662601071,Excellent,Low,No Irrigation
Sugarcane,22.919438224547566,44.83364127135211,9.094047897913649,264.87966522797456,45.59108449610696,78.28977800436343,8.986636085286323,3.5498879312610203,-70.665454036977,91.64798854350339,Degraded,High,Heavy Irrigation
Wheat,36.03207762009191,14.649203631975148,7.756106247283061,215.93051292249328,16.82003051199793,98.0,8.359007140597129,3.5129696076610295,-45.86970406326254,85.4949346101716,Excellent,Low,No Irrigation
Sugarcane,76.05721014876042,23.279330365986795,6.139246499741446,213.1600995868801,27.300542193027358,96.31902195830155,7.985085650385008,3.302484149375219,-76.4993143252204,50.414024895869844,Excellent,Medium,No Irrigation
Wheat,97.54767302715287,15.211118739688187,9.971481678832124,428.61880405283375,16.893513342120265,98.0,1.3675175175082654,3.356689054422594,-71.99260948952542,59.44817573709897,Degraded,High,No Irrigation
Rice,60.8623566869553,22.176682007717524,6.406448986120626,161.4211652269543,23.883863522082756,94.34016065902206,10.343194663297226,3.4215888331192787,-74.0320927344988,70.26480551987979,Excellent,Medium,Light Irrigation
Coconut,63.456277889684586,32.19572461349236,8.707729786560714,177.14881102308615,34.50074449995369,87.82361745057035,6.497967608529781,3.4039815505463293,-72.17871066119197,67.33025842438822,Good,Medium,No Irrigation
Coconut,19.36092574496203,33.939320174733496,6.7545264921524835,162.21926437837146,36.3471921110733,84.3172156009631,9.63514664606715,3.374600748855947,-49.15370112476116,62.43345814265785,Good,High,Heavy Irrigation
Ragi,39.83462161228566,19.531401061132875,6.889586321900137,198.94807546240511,21.093668557661623,93.50063477682889,2.7608151603540367,3.377500788030001,-83.50716290099018,62.91679800500021,Excellent,Low,No Irrigation
Ragi,96.82428290810344,14.539743943147874,6.345349236118618,233.2513761133981,15.928522714840268,98.0,35.953486913587746,3.463090101068448,-78.95927114078154,77.18168351140801,Degraded,High,No Irrigation
Coconut,33.856036255636006,38.03319906292376,3.9731344307846497,425.73574273921463,40.140009448661154,75.2108795824406,10.815886693046957,3.388591660133739,-83.15670333162191,64.76527668895653,Degraded,High,Heavy Irrigation
Sugarcane,93.2314650690435,36.357450400616386,6.2735007832904,373.95645444540366,41.334813100040854,80.38136108883668,2.9291068077069173,3.3295191266430098,-71.85391021831364,54.919854440501624,Good,High,No Irrigation
Sugarcane,94.03085590622739,16.650698597838048,4.477534065715886,595.0423800183845,18.997951370727144,98.0,6.544001557379754,3.3382337669384183,-67.03605671537797,56.3722944897364,Degraded,High,No Irrigation
Sugarcane,61.570940034472194,27.50221955681698,8.043298059564007,307.5127819331597,26.971435861499007,91.8878150334508,8.781171057741146,3.2688674775288513,-50.436132975822176,44.81124625480856,Good,Low,No Irrigation
Rice,28.423472408529218,34.84111824686535,6.755623762348332,347.17976058950353,37.726016447360266,83.25801133989758,5.334435129102254,3.3685950981464443,-42.18197489858398,61.43251635774072,Degraded,High,Heavy Irrigation
Ragi,92.02640885855789,29.3130154074569,7.414717548071134,255.11035625910685,30.164814056889703,94.1848927008619,11.316099276916216,3.308095678512896,-81.22438561773109,51.349279752149315,Degraded,High,No Irrigation
Ragi,37.98430579752402,39.45356815155712,5.38973437910855,165.4761073476648,43.15372681639223,74.38086133980113,3.0276448388701036,3.5543248766207602,-55.1031065116797,92.38747943679337,Excellent,High,No Irrigation
Wheat,16.180134307203495,21.306082990193346,5.810020012033686,182.02138351461485,23.38932551193246,85.5845742778341,8.360644734793546,3.4251472588491736,-67.58389897901534,70.85787647486227,Good,High,Heavy Irrigation
Coconut,56.360532962344216,27.87591542475235,4.706682527647008,220.83868688016167,30.048196922026555,86.54088338834555,10.902304151157614,3.5076652378378035,-55.31651164403638,84.61087297296726,Good,Low,No Irrigation
Wheat,14.006069731030266,31.57710648945799,7.748180835910658,276.7471956194494,33.82755785311009,82.20906315089415,7.65856826315611,3.5002605581833044,-79.46802591938547,83.37675969721741,Good,High,Heavy Irrigation
Sugarcane,26.484851574458183,35.89309313794302,6.668422382342407,214.75432703440129,36.98804033292854,80.07594378276634,11.43259526335006,3.2276875919283006,-69.58317216063725,37.9479319880501,Good,High,Heavy Irrigation
Coconut,87.60493037067542,24.065069735519188,9.21157860001237,161.65707568086185,26.73704986835963,98.0,6.564940188416465,3.295790823642107,-71.89612014645209,49.29847060701786,Degraded,High,No Irrigation
Wheat,90.58761848030846,19.296116186553963,6.931545098808743,194.0221516946415,23.08507976687716,98.0,3.4185794698113448,3.5409756349481474,-49.118635774908974,90.16260582469123,Degraded,High,No Irrigation
Rice,82.70154204299517,14.785270379929107,8.639625726191614,249.31424155358766,18.391755258024887,98.0,5.279757985486664,3.3893568862061887,-55.31250784317665,64.89281436769812,Degraded,Medium,No Irrigation
Coconut,37.32447645079805,38.91162047658626,8.00559083927606,315.1004530938511,38.721737437614586,75.4223314874432,4.174597708072763,3.3303406993534423,-51.53691119787551,55.056783225573724,Excellent,High,Light Irrigation
Coconut,13.013375064301712,37.20005152215956,7.241087211307017,225.32232996149543,36.55172641901792,72.11080843874312,11.644562331841701,3.262795767217568,-73.75463537128101,43.7992945362613,Degraded,High,Heavy Irrigation
Rice,68.6815599535158,14.115903713086539,8.083548785707686,268.5393543919598,13.599711997718988,98.0,7.26985080048345,3.481768977753089,-50.56786845130226,80.29482962551482,Degraded,Medium,No Irrigation
Coconut,79.54833172329577,28.898744222924023,8.304635794088066,192.0019350808875,30.88049131633629,95.56218615718457,1.6305380260356075,3.410061400348334,-68.86988662810347,68.34356672472231,Good,Medium,No Irrigation
Sugarcane,23.176859296682824,47.404663889053396,6.256399360266522,429.24166940881094,48.0,58.597511617595664,5.579305668364739,3.533883031749386,-48.45654223868161,88.98050529156436,Degraded,High,Heavy Irrigation
Ragi,62.283502950987895,16.290786068003268,6.842794555707362,271.84541968705327,18.139043166633222,98.0,4.264802255570228,3.2288079524792206,-80.0624289438796,38.134658746536765,Good,Medium,No Irrigation
Rice,37.18740928839085,20.09540516370274,5.137692482375023,120.93555111193713,19.609508593753812,94.583553901686,69.81506392828328,3.3973957830900496,-63.11972675791375,66.23263051500827,Degraded,High,Heavy Irrigation
Ragi,33.33780835599184,26.4022938173437,6.2925842970055434,159.30245500578644,31.30652921570882,87.79842836601641,7.861164700494953,3.2991669789796014,-51.663578587026514,49.86116316326691,Excellent,Low,No Irrigation
Ragi,55.65357471341622,35.43733335909927,7.508146415984378,195.46427334254216,35.0482874795672,95.08927750525517,2.876164158071703,3.304814959778754,-62.038180920070786,50.802493296459026,Good,Medium,No Irrigation
Wheat,84.84274072469323,20.875077856077574,8.788768541860762,139.7623486714133,25.559414056883217,98.0,43.94738467335768,3.4585539239301224,-71.60859259048112,76.42565398835373,Degraded,High,No Irrigation
Ragi,33.58960039241311,35.94751384931636,7.828236773022413,184.34352846746341,35.67985313570365,70.19614443223804,4.892964088825446,3.2696689833558867,-76.02417909251265,44.94483055931446,Excellent,Medium,No Irrigation
Ragi,31.300863893012036,38.03221922286736,6.628683651941946,167.1869892627109,37.643840420682785,86.51987577970142,2.839154400019952,3.283926563505438,-58.83973523804656,47.321093917572995,Excellent,High,No Irrigation
Rice,27.976684275931852,21.257698362479786,3.9326800187379445,295.7260228059299,24.58464334729821,91.69885039961999,80.20945094061499,3.376771877814287,-61.070127860327496,62.7953129690478,Degraded,High,Heavy Irrigation
Coconut,51.01482561579486,17.151039333601044,6.31192109395189,284.13053570717665,20.291774771145946,96.83760357801036,1.826298060275423,3.335487670446189,-57.78949340424903,55.914611741031486,Excellent,Low,No Irrigation
Coconut,53.47420219880209,34.38178712322352,5.619074625536078,146.91348688933203,33.33631971408827,87.6152021963681,6.3652833465402345,3.4738756981690098,-49.70569100075012,78.9792830281683,Excellent,Medium,No Irrigation
Coconut,35.33875177487119,21.730800943366734,5.858977678409568,279.2572631459094,19.352611055934055,95.93040330299628,7.566517740714446,3.349100959070796,-45.79090414858703,58.183493178466016,Excellent,Medium,Light Irrigation
Ragi,89.23678903037307,18.64060170559484,3.5645279067668363,202.19460479125743,21.073967943523414,98.0,3.9337377370093565,3.267192045935231,-80.92365891042542,44.53200765587181,Degraded,High,No Irrigation
Coconut,48.896064350778204,39.17372014532293,7.247969109084323,187.1602239418626,43.34112798242411,72.9438174998734,7.179009147770753,3.2725227696288677,-76.8362881943071,45.42046160481128,Excellent,High,No Irrigation
Ragi,80.65110347662501,17.90572402161445,8.341113057935054,170.46865194497954,21.49492478750487,98.0,7.437423623300508,3.3186869646377484,-68.29716456898991,53.114494106291396,Degraded,High,No Irrigation
Ragi,10.485946306877011,23.729495395274938,7.091715355151397,159.0756167348228,26.25362901344839,87.15627514154703,1.8026516621825648,3.2050973752685077,-70.26037280776782,34.182895878084615,Excellent,Medium,Light Irrigation
Sugarcane,24.86316874593519,20.90468092047525,7.125418410469105,178.15716454043803,21.975384134737176,95.45882925858733,6.886645328485472,3.3372496108833833,-54.50135970785682,56.208268480563895,Degraded,High,Heavy Irrigation
Ragi,51.24213649548311,32.8419494297682,6.034650417818545,282.83650229920767,34.72715869962013,83.82256165950024,4.008531524126777,3.3233762769570308,-46.12193373482396,53.896046159505126,Excellent,Medium,No Irrigation
Wheat,93.16184191171028,24.90491729428729,6.154984688266919,267.9822572788171,25.520450336212953,98.0,1.0708287526432398,3.280503407884378,-71.12701651635307,46.750567980729706,Degraded,High,No Irrigation
Wheat,25.516763815435098,20.953867965332662,7.108926192521666,476.96875088892904,22.336919132393522,94.70740360838465,6.674728392094684,3.563246207500869,-52.18254972826231,93.87436791681148,Good,Medium,Light Irrigation
Ragi,35.40504883582159,30.741396864083125,5.645331518470941,175.16149466147903,31.223455466276434,86.50037830250945,8.374570661248523,3.2192447092628815,-46.88288865082503,36.540784877146926,Excellent,Low,No Irrigation
Rice,71.61867821104786,29.454365285256024,6.17873450037472,477.1389706383741,31.10121708656544,86.29589777812961,10.728358347739594,3.32967132480391,-79.20019130685773,54.94522080065164,Good,Medium,No Irrigation
Ragi,62.52217070468625,32.72268327077066,8.829242812245278,185.9652647735187,35.14328935121465,92.73673940360351,1.0270004508822863,3.32767124924279,-68.79705279021724,54.611874873798335,Good,Medium,No Irrigation
Wheat,52.76936611726867,17.41431769830638,4.033960791627475,158.97317662233507,20.037218928820423,98.0,6.5561693336011935,3.4880855085604936,-51.874324193279975,81.34758476008227,Degraded,High,No Irrigation
Rice,78.43070712386485,24.0302566336408,6.771829925239796,367.53829743123094,27.67096071750564,98.0,1.4971592506160945,3.2554088005250668,-51.31874739061151,42.56813342084446,Good,Low,No Irrigation
Rice,11.028346177504407,30.912096533851972,7.4824423700392,162.38987543011527,30.41044976717193,82.56076265180252,7.911737506799683,3.3504694594371656,-43.994470450922314,58.41157657286094,Degraded,High,Heavy Irrigation
Rice,25.057772982163108,31.642102461909452,6.842936248604248,289.2693311840852,34.61965969078592,73.93931214722842,8.146055271791909,3.4515228082234173,-40.96141499574899,75.25380137056955,Degraded,High,Heavy Irrigation
Sugarcane,63.62028377151118,30.14406090083998,7.537802285100987,448.46158589726844,30.804264526756437,98.0,9.003893460925015,3.2503243766490955,-47.97867147693809,41.720729441515914,Good,Low,No Irrigation
Sugarcane,43.31766123252703,39.79556133131176,8.925067174307273,151.09033429989103,44.756302124664266,66.7497970830458,6.141729975888034,3.568552756165277,-83.19217128702039,94.75879269421283,Degraded,Medium,Heavy Irrigation
Rice,44.018560211973536,22.407915385001903,6.522077790008669,158.85107955252914,23.956262782048757,97.38255425008327,6.578956820877745,3.3368566203757624,-55.5881448938409,56.142770062627065,Good,High,Heavy Irrigation
Wheat,91.34876211566426,16.23838371340529,7.832543594906025,296.3650861275553,21.883714419948582,98.0,5.477317612084544,3.3535346475751404,-71.04767519676375,58.92244126252341,Degraded,High,No Irrigation
Rice,38.67203029356481,26.345021955404306,4.657907146697972,235.39655709183785,26.054304373321216,84.11346617745697,5.486247086418605,3.3709746477908573,-62.77216607772847,61.829107965142896,Degraded,High,Heavy Irrigation
Coconut,52.677801635682776,30.651906240786676,8.823170262257932,326.91642381565504,32.93236407872129,88.67018440219601,78.82158845300046,3.3167343307506014,-48.63348537833094,52.789055125100234,Good,High,No Irrigation
Coconut,78.90355892329272,21.198527480573997,4.320674374260325,272.097896846117,23.259160888453994,85.79579277828708,7.211305945077968,3.3139689108970902,-67.4791215312509,52.32815181618171,Good,High,No Irrigation
Sugarcane,87.19370104881375,21.35691928455809,5.572151223789748,157.0858354731761,21.52493448251121,98.0,2.5766291839068547,3.334271625786147,-70.5809805674321,55.71193763102452,Good,Medium,No Irrigation
Rice,16.467285788169956,27.402329743889915,5.560639140618314,185.21830248330886,28.930820841817503,88.44493155632752,8.945582779260743,3.550997146654548,-53.126264256020605,91.83285777575797,Degraded,High,Heavy Irrigation
Coconut,37.55077033558783,39.26293515127793,6.952289440727141,742.6236961553489,44.25492636605276,74.30939971711558,11.470011883849281,3.2652655082968978,-70.39644799845628,44.21091804948296,Degraded,High,Light Irrigation
Coconut,10.176528031979233,32.29920352853166,5.779865970781543,301.3616206208305,36.372234089064236,80.88533352413504,6.689474260410549,3.223745046216595,-69.25319423663697,37.29084103609918,Degraded,High,Heavy Irrigation
Rice,70.17935909442039,21.99325022372473,6.324842740884958,185.8175891165136,22.48462484049304,98.0,6.9951824918818,3.264798598789119,-76.50018076706989,44.13309979818651,Excellent,Low,No Irrigation
Wheat,82.73889931841205,13.934615541827984,5.272175262871705,172.32367396488985,17.34789063635988,98.0,43.60405287495292,3.46574796587438,-72.48838263443551,77.62466097906334,Degraded,High,No Irrigation
